transaction_id,product_id,category,price,quantity
70327,14016,furniture,8441.485,9
70328,5454,groceries,2680.089,1
70329,510,video games,88.942,1
70330,9723,sports equipment,7900.931,9
70331,12655,home appliances,8380.736,3
70332,12121,sports equipment,7028.564,6
70333,9884,books,2412.106,7
70334,4819,music instruments,6531.025,3
70335,14017,furniture,5390.734,1
70336,11787,automotive,9503.6,1
70337,6657,footwear,1549.937,6
70338,13795,automotive,9597.323,7
70339,2945,pet supplies,588.892,6
70340,6229,pet supplies,8839.006,3
70341,10838,sports equipment,2328.043,2
70342,8667,electronics,8789.988,7
70343,8566,home appliances,5444.1,4
70344,8299,health & wellness,1902.709,9
70345,12118,office equipment,9936.329,5
70346,13295,jewelry,3514.096,9
70347,5538,gardening tools,3791.335,5
70348,2594,books,5155.887,3
70349,3792,gardening tools,7374.899,6
70350,11251,clothing,5846.751,6
70351,4556,health & wellness,8845.263,9
70352,13032,electronics,9285.78,7
70353,8149,home appliances,3223.84,9
70354,9005,health & wellness,8265.927,6
70355,14018,video games,5864.831,2
70356,10694,beauty products,5236.762,5
70357,11182,office equipment,2104.281,1
70358,11901,books,429.139,6
70359,10780,stationery,2658.835,6
70360,3290,books,9422.099,8
70361,5263,books,2676.076,4
70362,14019,automotive,132.682,6
70363,12467,beauty products,1662.652,1
70364,6687,toys,2593.357,9
70365,2855,clothing,4653.521,2
70366,3070,toys,2663.271,5
70367,14020,toys,5804.831,7
70368,12000,toys,1062.491,2
70369,14021,toys,4265.7,4
70370,11028,footwear,5410.574,7
70371,6892,footwear,8795.398,5
70372,8482,sports equipment,8211.058,6
70373,1519,footwear,4919.604,5
70374,13783,sports equipment,575.342,9
70375,8677,pet supplies,4274.375,7
70376,7235,clothing,4583.684,2
70377,14022,automotive,4198.526,7
70378,8035,toys,2808.159,8
70379,13087,clothing,1527.111,7
70380,6354,baby products,9876.944,1
70381,2294,video games,6531.896,2
70382,5428,pet supplies,3437.109,7
70383,13121,automotive,750.322,1
70384,8308,beauty products,3462.875,7
70385,14023,electronics,6564.715,4
70386,10842,automotive,3117.522,3
70387,6671,jewelry,2784.65,6
70388,2760,footwear,7277.331,4
70389,8431,footwear,5959.014,2
70390,9409,gardening tools,728.429,1
70391,11694,clothing,259.668,3
70392,14024,footwear,5864.018,6
70393,8792,books,7676.624,5
70394,14025,jewelry,219.104,6
70395,8322,pet supplies,709.752,8
70396,9878,video games,614.757,2
70397,9050,clothing,5745.909,6
70398,5174,video games,1662.815,8
70399,10729,beauty products,3546.384,8
70400,11691,footwear,2480.176,6
70401,14026,footwear,4615.447,6
70402,9149,music instruments,1855.657,2
70403,8002,office equipment,5003.519,8
70404,14027,footwear,1506.01,8
70405,810,stationery,392.293,6
70406,10334,music instruments,4873.662,4
70407,2201,home appliances,4122.283,7
70408,5377,books,9299.383,4
70409,200,clothing,5918.58,3
70410,2334,video games,7968.875,9
70411,12424,video games,2152.071,5
70412,2173,baby products,785.819,5
70413,2443,stationery,3518.995,5
70414,4589,office equipment,3669.142,7
70415,9488,health & wellness,6194.475,9
70416,8546,books,9162.856,5
70417,5015,video games,4416.772,9
70418,4610,video games,4329.759,6
70419,7734,books,950.275,2
70420,2091,beauty products,8013.441,4
70421,4494,sports equipment,3845.75,5
70422,13154,jewelry,4488.788,8
70423,14028,health & wellness,824.358,4
70424,6311,stationery,9194.228,5
70425,11782,baby products,2276.066,4
70426,8848,automotive,4486.552,8
70427,8062,toys,2370.266,9
70428,7873,footwear,716.092,1
70429,4756,video games,5200.166,8
70430,6354,baby products,2208.809,2
70431,111,stationery,7470.876,2
70432,4583,pet supplies,7628.725,1
70433,9000,sports equipment,7712.329,9
70434,14029,groceries,85.496,6
70435,345,beauty products,7432.142,5
70436,10165,footwear,3162.951,4
70437,7096,office equipment,2047.751,1
70438,8748,gardening tools,6399.372,9
70439,8489,health & wellness,5319.135,6
70440,6105,health & wellness,192.994,9
70441,14030,clothing,1513.641,6
70442,3864,gardening tools,6702.717,5
70443,12624,groceries,4399.534,7
70444,14031,music instruments,6495.925,3
70445,10007,video games,4761.984,8
70446,9662,toys,4316.22,3
70447,7942,music instruments,46.174,8
70448,631,baby products,3567.06,7
70449,14032,home appliances,4966.374,7
70450,10199,office equipment,3248.703,8
70451,5209,furniture,7915.782,6
70452,13542,footwear,3567.055,5
70453,10233,footwear,915.138,2
70454,9375,groceries,8246.445,2
70455,5613,clothing,4960.951,6
70456,3604,gardening tools,9190.502,6
70457,9057,sports equipment,2232.188,8
70458,1977,toys,5348.397,2
70459,13773,baby products,6586.169,1
70460,5614,groceries,2769.098,4
70461,3942,beauty products,8791.558,1
70462,5965,baby products,8124.575,9
70463,12036,music instruments,6262.395,4
70464,4370,baby products,7493.822,4
70465,12702,gardening tools,1604.11,4
70466,14033,automotive,9352.62,6
70467,6135,sports equipment,5232.357,8
70468,14034,electronics,8531.066,9
70469,7215,jewelry,2951.545,8
70470,12592,furniture,5369.96,2
70471,14035,home appliances,8659.646,2
70472,11186,footwear,2157.826,8
70473,7107,stationery,9623.59,7
70474,14036,furniture,4651.164,2
70475,13270,toys,5281.386,2
70476,10551,office equipment,4742.64,7
70477,14037,music instruments,1050.48,6
70478,1526,toys,4373.276,2
70479,8603,home appliances,4301.763,2
70480,11491,baby products,805.497,9
70481,3920,beauty products,4229.748,6
70482,14038,home appliances,335.141,1
70483,11073,toys,9602.326,4
70484,10156,stationery,123.997,6
70485,3066,electronics,2536.4,4
70486,14039,clothing,2965.192,9
70487,2430,books,9307.166,8
70488,7742,video games,83.54,8
70489,14040,home appliances,794.243,9
70490,14041,stationery,6232.65,5
70491,6417,beauty products,240.898,2
70492,14042,clothing,8712.106,5
70493,12128,video games,8211.478,7
70494,6514,video games,5873.071,7
70495,14043,footwear,3498.153,2
70496,7072,automotive,2207.662,6
70497,11825,jewelry,914.689,3
70498,11997,pet supplies,9518.058,4
70499,8587,electronics,9357.886,4
70500,10944,electronics,2854.938,5
70501,14044,furniture,5616.284,9
70502,1341,clothing,2371.786,8
70503,7878,books,4139.383,5
70504,13565,books,8042.801,6
70505,1710,pet supplies,7170.867,4
70506,7617,toys,2422.275,9
70507,9776,sports equipment,3425.361,4
70508,13072,video games,7213.821,4
70509,14045,automotive,5043.904,5
70510,14046,beauty products,4010.992,4
70511,14047,beauty products,9162.654,2
70512,8714,health & wellness,9922.552,3
70513,14048,health & wellness,937.519,1
70514,11413,jewelry,7103.259,1
70515,14049,groceries,1147.447,7
70516,14050,sports equipment,7192.154,4
70517,4386,baby products,3585.476,2
70518,1187,books,4329.191,1
70519,10586,footwear,7017.756,3
70520,8992,jewelry,8093.604,9
70521,1720,home appliances,3474.298,3
70522,10085,beauty products,2748.081,8
70523,11490,beauty products,6863.555,8
70524,4854,music instruments,4730.476,7
70525,8866,automotive,7460.487,4
70526,9086,office equipment,1703.852,7
70527,4143,baby products,3499.795,1
70528,6267,clothing,8844.988,2
70529,6853,home appliances,6645.271,1
70530,12151,baby products,3441.623,2
70531,3639,furniture,1077.551,2
70532,12262,beauty products,7389.27,6
70533,12155,home appliances,5047.181,5
70534,6127,automotive,6904.826,8
70535,13557,sports equipment,3719.78,7
70536,2826,electronics,9480.827,6
70537,11591,office equipment,2264.651,8
70538,9077,toys,7426.807,8
70539,14051,gardening tools,4447.116,1
70540,14052,electronics,4403.543,3
70541,2681,electronics,5015.015,3
70542,4760,office equipment,6743.631,3
70543,14053,electronics,9538.843,5
70544,8193,baby products,2457.209,4
70545,12961,music instruments,6592.02,1
70546,7134,baby products,4747.285,1
70547,14054,furniture,5469.668,9
70548,7564,footwear,2096.79,9
70549,621,jewelry,3889.012,4
70550,2137,groceries,9110.768,7
70551,9633,sports equipment,3359.809,1
70552,8232,music instruments,2578.552,5
70553,12567,stationery,742.318,6
70554,6388,jewelry,4228.371,2
70555,12315,health & wellness,3043.364,6
70556,4119,automotive,2796.052,8
70557,8946,jewelry,9397.109,8
70558,4209,gardening tools,9110.874,8
70559,7726,automotive,5714.213,1
70560,10810,beauty products,5950.364,4
70561,14055,stationery,7790.6,9
70562,8505,sports equipment,8056.934,7
70563,5823,groceries,8548.58,9
70564,1688,automotive,9680.332,9
70565,4087,groceries,3825.085,1
70566,13230,automotive,6850.811,8
70567,14056,pet supplies,1759.312,8
70568,4763,electronics,1021.174,7
70569,14057,jewelry,9330.234,1
70570,4357,sports equipment,9639.913,2
70571,8343,jewelry,1132.204,6
70572,12918,clothing,1296.665,9
70573,13063,gardening tools,7231.006,8
70574,839,music instruments,3470.705,2
70575,13475,gardening tools,4863.614,7
70576,14058,jewelry,5991.165,2
70577,3013,furniture,3676.74,3
70578,10252,clothing,5805.5,7
70579,1713,groceries,693.653,9
70580,7405,music instruments,9004.586,1
70581,8408,video games,1646.849,4
70582,6388,jewelry,5281.272,5
70583,4860,stationery,3218.409,6
70584,145,pet supplies,721.486,1
70585,10854,furniture,2419.588,5
70586,486,books,1114.298,9
70587,8055,stationery,2003.769,5
70588,694,clothing,2132.542,1
70589,5234,office equipment,2801.891,1
70590,12764,stationery,6984.05,2
70591,1332,music instruments,2603.331,8
70592,14059,jewelry,2402.072,1
70593,13850,stationery,5294.338,6
70594,6240,stationery,2249.408,2
70595,12914,office equipment,9659.201,1
70596,6049,automotive,984.219,4
70597,14060,health & wellness,1408.079,3
70598,14061,jewelry,7132.445,1
70599,14062,pet supplies,7135.95,4
70600,14063,video games,4183.524,5
70601,12175,groceries,9226.382,8
70602,1921,beauty products,6730.884,8
70603,774,home appliances,5400.677,3
70604,605,footwear,660.323,7
70605,14064,electronics,2843.702,1
70606,1986,office equipment,5454.929,2
70607,10373,automotive,8058.609,5
70608,9563,electronics,8923.472,1
70609,11062,books,612.717,5
70610,6318,jewelry,5052.079,9
70611,14065,music instruments,747.913,9
70612,14066,stationery,1240.314,2
70613,3722,toys,3288.114,3
70614,512,pet supplies,2857.951,6
70615,13200,video games,7403.982,1
70616,14067,health & wellness,6461.335,5
70617,5569,jewelry,724.296,7
70618,14068,music instruments,7189.287,8
70619,835,jewelry,2951.282,6
70620,12381,books,9562.054,7
70621,9565,stationery,403.61,5
70622,14069,home appliances,9774.93,4
70623,4135,footwear,2382.911,6
70624,3547,stationery,4174.136,3
70625,4514,home appliances,272.978,8
70626,13001,pet supplies,642.972,8
70627,13441,automotive,3702.497,4
70628,2319,sports equipment,4170.697,1
70629,6229,pet supplies,2356.576,6
70630,5816,gardening tools,6129.738,2
70631,14070,furniture,2038.661,6
70632,12880,books,7937.403,3
70633,701,footwear,6721.123,6
70634,13204,office equipment,9243.297,5
70635,8837,stationery,3990.718,7
70636,13296,stationery,3896.447,4
70637,950,furniture,999.122,7
70638,8887,electronics,5799.923,3
70639,14071,toys,4966.782,2
70640,10417,home appliances,5621.097,2
70641,12136,video games,3005.435,1
70642,14072,footwear,4889.112,8
70643,8064,furniture,5016.335,1
70644,2616,furniture,7181.275,3
70645,14073,gardening tools,1435.417,2
70646,2187,automotive,6161.905,8
70647,7920,jewelry,3405.959,3
70648,14074,sports equipment,9025.513,9
70649,1206,baby products,6661.296,9
70650,14075,home appliances,954.521,1
70651,11410,automotive,5614.381,1
70652,9862,video games,962.952,4
70653,1218,electronics,7753.453,5
70654,8887,electronics,5710.258,9
70655,1170,stationery,6847.358,2
70656,5221,books,1631.901,1
70657,9938,baby products,900.127,4
70658,9788,furniture,9638.918,5
70659,13642,music instruments,6562.201,9
70660,11143,music instruments,6791.576,7
70661,960,video games,4613.7,1
70662,10592,clothing,6676.848,2
70663,474,baby products,7337.565,2
70664,8364,sports equipment,1253.316,8
70665,2208,furniture,487.894,2
70666,14076,gardening tools,3123.605,2
70667,4079,books,9069.316,6
70668,6949,health & wellness,1460.132,2
70669,3155,groceries,7087.913,5
70670,13004,baby products,1199.184,4
70671,2935,beauty products,7894.816,3
70672,14077,clothing,7704.922,1
70673,12620,beauty products,56.011,7
70674,4441,automotive,7126.407,8
70675,9801,electronics,6944.984,7
70676,8162,music instruments,6160.524,4
70677,5965,baby products,1592.954,5
70678,7281,furniture,3632.354,3
70679,4762,baby products,1291.133,5
70680,5581,music instruments,7478.542,4
70681,8457,video games,8151.565,7
70682,8085,music instruments,7718.582,2
70683,14078,health & wellness,9096.598,8
70684,14079,gardening tools,7292.163,2
70685,11850,jewelry,9746.877,1
70686,8267,gardening tools,928.498,8
70687,14080,baby products,54.612,6
70688,9580,video games,7130.71,6
70689,6594,automotive,9316.255,5
70690,8250,sports equipment,8525.92,3
70691,5303,music instruments,4414.892,1
70692,7244,electronics,2512.784,6
70693,13479,music instruments,17.593,7
70694,5851,health & wellness,5024.375,2
70695,11719,gardening tools,7267.783,1
70696,5355,beauty products,7271.426,4
70697,14081,music instruments,5971.611,4
70698,6500,toys,5987.468,6
70699,2827,automotive,5746.383,3
70700,3358,health & wellness,6151.989,1
70701,4136,home appliances,1987.635,2
70702,12513,jewelry,438.224,7
70703,14082,electronics,5609.738,1
70704,7296,electronics,2145.865,1
70705,6070,furniture,7276.242,8
70706,5749,electronics,463.364,4
70707,14083,video games,406.304,5
70708,12015,toys,8504.225,3
70709,14084,pet supplies,8498.284,8
70710,13767,toys,4586.84,4
70711,6881,toys,7384.434,3
70712,8870,health & wellness,9444.455,5
70713,7410,furniture,6747.824,4
70714,14085,books,3952.587,1
70715,7063,electronics,55.03,1
70716,10492,automotive,1915.213,1
70717,115,footwear,5574.49,7
70718,14086,home appliances,7634.5,7
70719,5055,office equipment,6669.067,3
70720,12276,video games,8013.444,2
70721,6162,pet supplies,5459.593,3
70722,2003,electronics,8868.933,9
70723,14087,sports equipment,6480.061,3
70724,14088,health & wellness,505.236,5
70725,1149,footwear,9559.342,5
70726,11729,beauty products,7214.083,9
70727,13006,health & wellness,9846.663,5
70728,14089,pet supplies,7074.617,4
70729,4790,health & wellness,3905.774,9
70730,10292,automotive,4352.251,2
70731,13537,pet supplies,5792.384,3
70732,633,electronics,409.696,2
70733,10529,furniture,2449.563,1
70734,851,stationery,3125.161,2
70735,12666,video games,163.363,1
70736,795,stationery,4413.582,3
70737,4306,health & wellness,7652.475,2
70738,14090,pet supplies,3808.644,1
70739,895,video games,1507.123,8
70740,2853,video games,3646.794,7
70741,9353,office equipment,5274.025,2
70742,12586,beauty products,1072.056,8
70743,11297,electronics,6997.343,3
70744,14091,books,1723.798,3
70745,14092,gardening tools,7657.365,3
70746,3632,baby products,3480.997,4
70747,9029,office equipment,7568.558,3
70748,9734,clothing,1331.332,4
70749,14093,video games,2010.577,4
70750,690,toys,5351.75,3
70751,94,electronics,3764.572,3
70752,4899,music instruments,9198.962,9
70753,2993,pet supplies,5503.447,7
70754,13053,jewelry,8290.041,9
70755,11465,sports equipment,5875.484,1
70756,14094,toys,5864.343,7
70757,638,electronics,9744.25,2
70758,11122,automotive,7716.43,7
70759,9980,music instruments,8109.615,3
70760,1028,clothing,2097.719,7
70761,7096,office equipment,195.952,2
70762,6643,groceries,6409.825,3
70763,5267,clothing,171.108,1
70764,2802,toys,1889.023,4
70765,5310,pet supplies,8507.162,1
70766,8499,clothing,9632.17,5
70767,1974,office equipment,6951.779,3
70768,1623,home appliances,8259.407,8
70769,4685,baby products,81.242,3
70770,5989,furniture,4929.648,7
70771,9191,beauty products,1932.043,8
70772,14095,groceries,6819.931,8
70773,8941,baby products,3470.269,5
70774,3014,sports equipment,7854.692,1
70775,1399,beauty products,6266.308,6
70776,8940,gardening tools,350.521,7
70777,6748,baby products,4230.788,1
70778,5279,health & wellness,402.501,2
70779,5937,toys,7376.536,5
70780,3987,groceries,4561.802,4
70781,5764,jewelry,2476.219,9
70782,14096,furniture,992.967,7
70783,6237,furniture,924.219,1
70784,4681,pet supplies,4728.211,3
70785,196,jewelry,4543.977,6
70786,14097,baby products,4789.977,4
70787,273,electronics,3403.087,6
70788,3433,footwear,9765.026,5
70789,569,footwear,8420.431,5
70790,8555,clothing,9521.787,9
70791,8155,beauty products,4631.607,9
70792,13706,furniture,7452.023,2
70793,2593,beauty products,747.019,2
70794,12421,jewelry,9840.474,5
70795,1243,pet supplies,1379.244,2
70796,10105,footwear,2840.056,5
70797,3189,home appliances,8841.259,1
70798,6876,gardening tools,106.237,5
70799,9523,groceries,8426.696,9
70800,10821,footwear,6138.348,6
70801,11047,video games,4572.715,6
70802,9713,footwear,5326.046,1
70803,11239,clothing,2136.117,3
70804,9441,groceries,9981.628,7
70805,6457,toys,4300.565,1
70806,9959,music instruments,4964.977,8
70807,5442,music instruments,2737.347,4
70808,7471,footwear,9832.719,7
70809,14098,books,7077.568,2
70810,2540,furniture,1046.041,5
70811,5981,books,5276.28,7
70812,1751,home appliances,7637.969,6
70813,11574,video games,3017.942,1
70814,1916,clothing,9121.442,4
70815,14099,baby products,3044.213,8
70816,8548,home appliances,8910.093,2
70817,1435,groceries,9733.571,7
70818,10749,office equipment,5048.579,9
70819,6993,groceries,9314.831,7
70820,7211,jewelry,8743.722,1
70821,9134,health & wellness,8539.494,2
70822,14100,video games,4718.995,5
70823,12339,electronics,3932.23,9
70824,11745,baby products,6673.668,7
70825,7799,toys,3592.447,5
70826,2164,gardening tools,2407.126,1
70827,10440,furniture,5331.769,2
70828,11993,groceries,3416.901,8
70829,6530,pet supplies,4492.321,4
70830,8466,gardening tools,9177.164,9
70831,918,electronics,2494.017,6
70832,1153,toys,200.585,8
70833,1330,groceries,3431.638,7
70834,7002,groceries,1371.881,9
70835,6623,pet supplies,6332.121,8
70836,2201,home appliances,7451.091,1
70837,14101,toys,4762.808,3
70838,11249,electronics,2281.174,1
70839,12284,furniture,9395.824,9
70840,6582,footwear,4803.309,8
70841,11500,books,6774.174,9
70842,3979,music instruments,6983.097,1
70843,9046,stationery,4018.669,8
70844,1198,footwear,1764.741,7
70845,10320,beauty products,8985.075,6
70846,13324,electronics,2534.165,2
70847,14102,clothing,7435.035,3
70848,6600,sports equipment,4347.132,6
70849,5523,pet supplies,9435.16,4
70850,4956,music instruments,3101.21,8
70851,7215,jewelry,3768.012,7
70852,10657,sports equipment,1958.565,8
70853,8995,furniture,1203.412,2
70854,6426,automotive,2182.874,7
70855,4822,pet supplies,8802.446,1
70856,8731,office equipment,2926.12,8
70857,5038,sports equipment,3752.057,1
70858,8433,video games,3383.274,5
70859,742,home appliances,2958.02,5
70860,14103,books,1847.467,6
70861,11759,groceries,9321.72,1
70862,669,furniture,7376.948,8
70863,9021,home appliances,5606.12,7
70864,3969,baby products,253.744,3
70865,8571,stationery,5671.393,9
70866,14104,video games,9835.952,3
70867,5518,beauty products,7462.999,2
70868,14105,video games,4155.864,3
70869,14106,jewelry,2438.677,9
70870,2730,furniture,3537.588,5
70871,8502,books,6618.83,3
70872,10394,books,9438.283,1
70873,2501,baby products,9210.448,2
70874,196,jewelry,5924.987,4
70875,2434,home appliances,9014.947,7
70876,13048,pet supplies,600.505,2
70877,4493,health & wellness,3935.0,5
70878,14107,music instruments,20.93,9
70879,13930,sports equipment,2271.574,6
70880,12181,groceries,4293.286,3
70881,14108,gardening tools,5996.59,5
70882,14109,beauty products,2563.494,7
70883,684,video games,7258.654,9
70884,5482,music instruments,2446.645,7
70885,12711,home appliances,722.515,2
70886,6578,gardening tools,6414.316,9
70887,10502,home appliances,3795.44,9
70888,14110,jewelry,9349.922,2
70889,820,toys,7501.906,2
70890,7884,automotive,45.328,7
70891,1098,health & wellness,5790.298,2
70892,10558,electronics,8636.756,9
70893,13686,pet supplies,9588.058,9
70894,6659,automotive,1041.022,3
70895,14111,stationery,7916.92,9
70896,14112,office equipment,2201.911,4
70897,13786,video games,1062.313,5
70898,14113,clothing,5754.244,1
70899,8597,electronics,3650.467,4
70900,11307,office equipment,6642.261,9
70901,9011,jewelry,5628.424,2
70902,3498,gardening tools,131.07,4
70903,14114,electronics,1235.13,5
70904,13641,baby products,1551.772,5
70905,7944,clothing,5677.895,4
70906,119,footwear,1068.379,5
70907,7553,jewelry,3821.043,7
70908,4411,jewelry,4456.347,1
70909,12299,beauty products,4817.721,9
70910,9092,furniture,8398.567,2
70911,1273,gardening tools,6238.873,5
70912,2185,video games,8806.595,1
70913,14115,music instruments,7744.719,1
70914,1060,electronics,8754.649,4
70915,3442,jewelry,3543.285,4
70916,13190,clothing,3227.349,5
70917,14116,books,5010.357,9
70918,14117,toys,9596.639,7
70919,3541,stationery,9769.666,1
70920,13877,baby products,9375.954,7
70921,7284,pet supplies,9000.951,9
70922,11565,music instruments,120.473,7
70923,14118,stationery,8121.113,7
70924,14119,jewelry,378.366,7
70925,14120,furniture,2220.327,2
70926,2800,health & wellness,1279.937,6
70927,14121,furniture,5096.194,2
70928,14122,groceries,6479.631,2
70929,14123,footwear,7085.926,4
70930,13261,health & wellness,4011.184,9
70931,8883,video games,12.463,2
70932,14124,music instruments,3588.986,5
70933,13786,video games,6487.308,1
70934,13840,pet supplies,511.223,1
70935,14125,electronics,5938.383,6
70936,14126,health & wellness,1727.691,1
70937,7204,footwear,8208.89,1
70938,8657,groceries,3863.184,5
70939,14127,jewelry,1587.062,3
70940,5945,electronics,1606.226,5
70941,14128,music instruments,9700.203,4
70942,10379,books,8416.747,5
70943,6886,electronics,3583.912,1
70944,14129,music instruments,1063.729,5
70945,11992,automotive,5127.511,5
70946,1502,electronics,554.495,1
70947,2911,books,461.697,3
70948,11785,baby products,667.881,9
70949,9908,gardening tools,3286.102,1
70950,14130,home appliances,8945.868,7
70951,2821,jewelry,3781.555,6
70952,1419,video games,9368.558,4
70953,5655,music instruments,2103.526,9
70954,538,video games,4359.147,4
70955,14131,toys,1701.721,4
70956,705,music instruments,8516.918,1
70957,13239,pet supplies,7710.129,8
70958,8009,baby products,4090.683,3
70959,14132,baby products,6950.659,4
70960,1740,clothing,7950.842,1
70961,6697,music instruments,6107.191,4
70962,14133,furniture,9315.024,1
70963,14134,health & wellness,5230.067,6
70964,4697,beauty products,2674.176,4
70965,12460,books,3906.221,8
70966,5248,automotive,9372.749,2
70967,9244,jewelry,2381.067,1
70968,12208,books,407.782,3
70969,6538,books,7368.651,9
70970,13938,jewelry,9958.63,3
70971,3175,clothing,6987.513,8
70972,5048,jewelry,1137.103,6
70973,11798,home appliances,4650.71,3
70974,14135,office equipment,4372.679,2
70975,10186,electronics,7708.97,5
70976,3169,baby products,7763.704,9
70977,14136,sports equipment,8782.802,8
70978,6568,health & wellness,3586.418,4
70979,1128,jewelry,9346.481,2
70980,5290,beauty products,7127.904,7
70981,13257,jewelry,7688.901,3
70982,10381,health & wellness,9660.492,1
70983,14137,stationery,8653.322,3
70984,14138,toys,568.059,6
70985,7962,gardening tools,469.069,5
70986,10234,electronics,2513.867,9
70987,10479,stationery,9742.373,8
70988,12028,home appliances,5271.574,4
70989,11664,gardening tools,3509.547,6
70990,8103,home appliances,5169.448,4
70991,1100,toys,5546.369,2
70992,1115,baby products,5752.486,4
70993,10410,pet supplies,4380.394,8
70994,285,health & wellness,4619.921,4
70995,3586,jewelry,1562.677,3
70996,14139,jewelry,2019.054,5
70997,12380,baby products,2966.631,1
70998,13151,music instruments,2976.109,7
70999,4273,beauty products,3630.43,2
71000,10234,electronics,8322.065,4
71001,979,furniture,1319.285,7
71002,14140,furniture,5533.5,6
71003,10425,footwear,6367.981,6
71004,1254,video games,3720.71,4
71005,3401,beauty products,4706.348,9
71006,9527,groceries,4581.997,7
71007,9447,automotive,4020.145,4
71008,6341,gardening tools,3525.737,2
71009,1978,clothing,9962.4,3
71010,2490,beauty products,9086.089,5
71011,13980,video games,1704.821,6
71012,12492,sports equipment,5276.526,4
71013,526,home appliances,8962.658,2
71014,14141,music instruments,7606.056,8
71015,1343,video games,5771.839,2
71016,7474,electronics,7495.76,5
71017,2273,pet supplies,1464.643,4
71018,8715,health & wellness,6052.571,2
71019,11105,health & wellness,2870.294,2
71020,6323,books,3794.653,5
71021,14142,video games,293.894,1
71022,11436,stationery,827.955,2
71023,11127,jewelry,1627.038,2
71024,9765,sports equipment,3322.585,2
71025,8705,pet supplies,7309.72,3
71026,11084,clothing,1946.188,8
71027,14143,furniture,9650.996,7
71028,11832,groceries,9380.117,9
71029,14144,video games,6947.879,4
71030,14145,books,6128.418,7
71031,10948,footwear,9934.67,4
71032,3691,sports equipment,3125.713,4
71033,843,groceries,5483.831,7
71034,14146,stationery,6729.828,2
71035,6431,furniture,2339.095,1
71036,8237,automotive,8464.754,7
71037,8312,stationery,6833.043,8
71038,2552,health & wellness,2483.206,5
71039,6575,music instruments,4905.868,9
71040,1966,automotive,504.78,5
71041,2231,footwear,717.277,5
71042,7785,clothing,139.909,2
71043,14123,footwear,4542.368,5
71044,14147,gardening tools,3433.179,8
71045,14148,office equipment,3664.96,7
71046,2663,toys,3564.464,2
71047,2332,gardening tools,1509.397,9
71048,9839,beauty products,2964.748,6
71049,14149,sports equipment,6854.743,1
71050,1719,beauty products,5707.941,8
71051,14150,toys,7079.938,5
71052,884,jewelry,5827.37,6
71053,8740,video games,5834.424,8
71054,13101,groceries,7081.766,8
71055,1948,stationery,8012.357,8
71056,5347,electronics,3047.946,2
71057,12230,office equipment,801.273,9
71058,12394,home appliances,3871.142,4
71059,5592,music instruments,4404.597,6
71060,14151,music instruments,6415.028,4
71061,14152,automotive,4271.768,9
71062,2344,footwear,2159.016,9
71063,2691,electronics,8687.22,3
71064,6127,automotive,7014.531,1
71065,12370,clothing,7388.143,2
71066,5811,beauty products,6391.789,4
71067,7861,clothing,4425.791,9
71068,3412,sports equipment,3171.575,1
71069,2410,sports equipment,7206.099,4
71070,1396,books,4800.161,1
71071,1104,footwear,5428.814,7
71072,13207,gardening tools,7099.244,7
71073,5221,books,1695.035,7
71074,14153,footwear,9245.238,6
71075,1585,beauty products,2901.455,5
71076,1244,clothing,344.871,8
71077,14154,stationery,3075.728,8
71078,5105,health & wellness,8870.575,2
71079,2664,video games,2344.755,1
71080,425,footwear,5639.928,1
71081,8312,stationery,2231.43,2
71082,4908,video games,4820.133,2
71083,138,office equipment,8532.542,1
71084,744,clothing,1330.708,4
71085,4815,video games,3066.944,1
71086,124,health & wellness,7451.906,3
71087,13649,clothing,3991.762,3
71088,7165,electronics,5901.64,7
71089,1774,stationery,4886.375,3
71090,5140,gardening tools,5439.893,7
71091,2535,automotive,7801.267,3
71092,5787,groceries,7190.524,4
71093,13948,jewelry,6523.138,4
71094,7557,sports equipment,8205.835,1
71095,14155,automotive,1767.399,2
71096,11202,health & wellness,9753.396,8
71097,8608,books,7084.519,4
71098,13738,groceries,4234.898,6
71099,13778,video games,2124.997,2
71100,9187,stationery,6318.339,8
71101,11699,video games,1320.122,6
71102,9600,music instruments,7414.78,1
71103,9329,baby products,554.136,2
71104,4127,beauty products,9903.289,3
71105,10119,office equipment,6943.631,8
71106,9955,office equipment,6655.002,4
71107,2503,toys,4149.95,6
71108,3559,groceries,3541.521,6
71109,2567,video games,2924.875,2
71110,14156,video games,9549.292,6
71111,1186,books,1668.186,1
71112,9346,baby products,572.593,3
71113,4713,automotive,2117.085,1
71114,1300,office equipment,7262.711,1
71115,5239,furniture,2737.109,6
71116,9368,jewelry,8805.389,7
71117,2212,stationery,7670.489,5
71118,13132,electronics,9798.977,2
71119,3914,office equipment,2956.81,7
71120,6142,gardening tools,8140.028,9
71121,6972,automotive,1564.518,2
71122,11053,gardening tools,1780.041,1
71123,3741,beauty products,4504.415,5
71124,11739,footwear,9771.675,3
71125,13627,gardening tools,1949.586,2
71126,11109,health & wellness,2184.23,3
71127,12850,books,4014.744,9
71128,2548,jewelry,2197.376,4
71129,8899,baby products,1037.778,1
71130,12449,baby products,3454.968,4
71131,6099,automotive,9185.783,7
71132,12131,video games,9238.225,3
71133,5130,beauty products,1668.675,9
71134,14157,toys,5159.247,7
71135,14158,footwear,4066.684,4
71136,4788,gardening tools,3665.214,2
71137,8795,gardening tools,1336.896,3
